city,date,temp,humidity,wind,target
Bangalore,2025-05-09,22.9,90,10.2,22.8
Bangalore,2025-05-10,22.2,34,3.3,20.6
Bangalore,2025-05-11,26.5,43,14.9,27.7
Bangalore,2025-05-12,40.7,61,9.6,42.5
Bangalore,2025-05-13,39.2,37,5.7,37.7
Bangalore,2025-05-14,40.4,33,10.6,43.2
Bangalore,2025-05-15,39.4,38,11.0,39.2
Bangalore,2025-05-16,18.3,38,6.8,15.6
Bangalore,2025-05-17,37.4,80,10.5,37.0
Bangalore,2025-05-18,34.1,32,8.5,33.3
Bangalore,2025-05-19,18.4,38,12.6,21.2
Bangalore,2025-05-20,27.2,82,4.7,24.9
Bangalore,2025-05-21,27.9,80,13.3,25.8
Bangalore,2025-05-22,42.3,59,9.4,43.8
Bangalore,2025-05-23,43.3,84,2.1,45.0
Bangalore,2025-05-24,42.8,51,5.1,45.0
Bangalore,2025-05-25,32.0,75,2.3,33.3
Bangalore,2025-05-26,32.0,42,14.4,32.6
Bangalore,2025-05-27,15.0,73,12.7,15.0
Bangalore,2025-05-28,40.9,70,3.0,43.6
Bangalore,2025-05-29,36.2,59,2.6,36.5
Bangalore,2025-05-30,37.1,62,2.8,37.6
Bangalore,2025-05-31,17.9,36,14.2,15.6
Bangalore,2025-06-01,30.9,49,10.7,31.2
Bangalore,2025-06-02,33.2,50,8.3,31.6
Bangalore,2025-06-03,30.5,71,14.7,30.2
Bangalore,2025-06-04,29.3,51,14.9,32.3
Bangalore,2025-06-05,24.3,65,8.2,24.8
Bangalore,2025-06-06,15.1,67,6.3,15.0
Bangalore,2025-06-07,17.9,48,7.7,20.8
Bangalore,2025-06-08,38.0,78,5.5,37.5
Bangalore,2025-06-09,27.6,75,4.9,25.5
Bangalore,2025-06-10,42.7,39,9.3,45.0
Bangalore,2025-06-11,21.3,84,11.0,19.1
Bangalore,2025-06-12,37.9,79,13.5,40.6
Bangalore,2025-06-13,35.2,72,10.2,37.5
Bangalore,2025-06-14,26.1,51,7.1,24.9
Bangalore,2025-06-15,28.6,79,13.4,29.3
Bangalore,2025-06-16,30.8,48,14.0,28.7
Bangalore,2025-06-17,38.7,52,12.1,38.0
Bangalore,2025-06-18,26.2,64,10.0,27.1
Bangalore,2025-06-19,23.8,34,8.3,21.5
Bangalore,2025-06-20,34.2,76,3.0,35.5
Bangalore,2025-06-21,31.5,57,6.3,33.4
Bangalore,2025-06-22,24.2,49,10.9,27.2
Bangalore,2025-06-23,22.9,75,5.2,21.1
Bangalore,2025-06-24,20.5,50,14.2,18.1
Bangalore,2025-06-25,21.9,51,11.5,22.9
Bangalore,2025-06-26,24.2,31,13.6,23.4
Bangalore,2025-06-27,15.9,31,15.0,15.6
Bangalore,2025-06-28,30.6,76,5.2,32.2
Kolkata,2024-06-28,15.3,47,5.9,15.0
Kolkata,2024-06-29,35.8,42,8.4,33.6
Kolkata,2024-06-30,30.8,47,3.3,28.5
Kolkata,2024-07-01,43.8,47,4.5,45.0
Kolkata,2024-07-02,39.4,39,14.8,40.9
Kolkata,2024-07-03,40.9,85,9.2,39.2
Kolkata,2024-07-04,25.7,68,9.1,25.4
Kolkata,2024-07-05,33.1,57,11.5,31.0
Kolkata,2024-07-06,26.8,65,4.3,26.3
Kolkata,2024-07-07,44.5,61,7.1,45.0
Kolkata,2024-07-08,29.8,85,13.7,31.0
Kolkata,2024-07-09,20.7,76,10.2,21.7
Kolkata,2024-07-10,41.4,74,10.1,43.9
Kolkata,2024-07-11,31.6,37,8.9,31.9
Kolkata,2024-07-12,34.1,68,6.7,33.9
Kolkata,2024-07-13,31.8,41,12.0,30.5
Kolkata,2024-07-14,26.4,33,12.3,23.5
Kolkata,2024-07-15,37.7,61,11.5,35.7
Kolkata,2024-07-16,29.7,89,3.2,29.5
Kolkata,2024-07-17,21.4,89,6.8,19.2
Kolkata,2024-07-18,30.0,56,6.5,27.2
Kolkata,2024-07-19,15.3,75,8.1,17.3
Kolkata,2024-07-20,20.9,44,3.1,22.1
Kolkata,2024-07-21,32.7,55,4.3,35.4
Kolkata,2024-07-22,42.5,78,12.3,42.8
Kolkata,2024-07-23,38.3,88,7.6,37.0
Kolkata,2024-07-24,29.4,89,5.3,28.9
Kolkata,2024-07-25,27.2,82,4.2,27.5
Kolkata,2024-07-26,16.7,69,8.3,15.0
Kolkata,2024-07-27,17.6,30,5.6,16.9
Kolkata,2024-07-28,42.5,88,8.4,44.0
Kolkata,2024-07-29,39.4,59,13.1,39.9
Kolkata,2024-07-30,28.5,85,12.4,31.0
Kolkata,2024-07-31,16.6,34,10.0,16.4
Kolkata,2024-08-01,26.5,79,11.7,28.5
Kolkata,2024-08-02,44.9,49,9.7,45.0
Kolkata,2024-08-03,37.3,38,8.6,39.5
Kolkata,2024-08-04,22.1,36,7.0,24.8
Kolkata,2024-08-05,36.2,86,13.8,36.2
Kolkata,2024-08-06,44.0,36,9.3,45.0
Kolkata,2024-08-07,24.0,72,13.1,25.8
Kolkata,2024-08-08,43.6,59,14.5,41.2
Kolkata,2024-08-09,35.9,53,13.8,38.5
Kolkata,2024-08-10,22.7,77,4.0,23.3
Kolkata,2024-08-11,26.0,41,14.3,27.8
Kolkata,2024-08-12,32.6,52,4.7,34.0
Kolkata,2024-08-13,25.6,56,11.2,24.9
Kolkata,2024-08-14,37.1,58,3.1,36.3
Kolkata,2024-08-15,28.8,57,13.8,26.2
Kolkata,2024-08-16,28.6,83,10.4,31.4
Kolkata,2024-08-17,20.9,81,11.1,21.9
Kolkata,2024-08-18,37.9,65,12.1,40.6
Kolkata,2024-08-19,43.5,86,12.6,44.0
Kolkata,2024-08-20,23.7,49,2.1,21.9
Kolkata,2024-08-21,15.8,33,8.7,15.0
Kolkata,2024-08-22,26.1,88,3.8,26.0
Kolkata,2024-08-23,35.7,65,13.3,36.2
Kolkata,2024-08-24,35.4,30,12.0,33.2
Kolkata,2024-08-25,25.3,75,7.6,25.3
Kolkata,2024-08-26,32.0,80,2.1,29.4
Kolkata,2024-08-27,32.8,81,7.2,33.1
Kolkata,2024-08-28,43.6,74,4.1,41.4
Kolkata,2024-08-29,16.9,86,6.8,16.6
Kolkata,2024-08-30,42.0,82,14.6,43.7
Kolkata,2024-08-31,17.4,73,4.4,18.8
Kolkata,2024-09-01,21.5,57,3.8,19.7
Kolkata,2024-09-02,23.0,82,3.5,23.5
Kolkata,2024-09-03,23.1,75,8.6,25.7
Kolkata,2024-09-04,21.2,30,2.7,22.7
Kolkata,2024-09-05,21.1,50,10.5,23.2
Kolkata,2024-09-06,36.2,67,4.5,37.0
Kolkata,2024-09-07,16.3,68,13.6,15.8
Kolkata,2024-09-08,30.2,46,11.8,32.0
Kolkata,2024-09-09,16.6,84,11.7,18.9
Kolkata,2024-09-10,16.2,85,2.5,15.0
Kolkata,2024-09-11,34.0,47,12.8,35.6
Kolkata,2024-09-12,39.7,76,2.8,38.0
Kolkata,2024-09-13,17.9,88,9.4,18.6
Kolkata,2024-09-14,39.6,53,11.6,37.2
Kolkata,2024-09-15,27.7,71,2.2,28.6
Kolkata,2024-09-16,43.1,59,11.6,42.5
Kolkata,2024-09-17,22.3,50,4.0,25.0
Kolkata,2024-09-18,23.9,57,7.9,23.9
Kolkata,2024-09-19,34.5,54,11.3,35.1
Kolkata,2024-09-20,34.5,30,12.2,36.2
Kolkata,2024-09-21,16.7,36,6.9,19.3
Kolkata,2024-09-22,43.2,81,4.7,44.4
Kolkata,2024-09-23,30.1,89,4.9,28.8
Kolkata,2024-09-24,17.8,59,11.9,20.2
Kolkata,2024-09-25,24.4,34,8.2,26.1
Kolkata,2024-09-26,32.1,34,10.3,35.1
Kolkata,2024-09-27,28.9,58,3.5,28.9
Kolkata,2024-09-28,31.5,74,11.7,31.9
Kolkata,2024-09-29,41.2,31,9.2,38.2
Kolkata,2024-09-30,21.0,85,9.7,21.2
Kolkata,2024-10-01,38.9,47,11.1,41.1
Kolkata,2024-10-02,43.3,62,13.6,44.4
Kolkata,2024-10-03,21.8,80,12.2,21.2
Kolkata,2024-10-04,24.2,58,3.2,24.0
Kolkata,2024-10-05,17.7,43,4.3,15.5
Kolkata,2024-10-06,22.0,61,12.5,22.2
Kolkata,2024-10-07,37.5,35,12.4,39.9
Kolkata,2024-10-08,22.1,83,6.2,20.8
Kolkata,2024-10-09,24.6,58,14.6,27.5
Kolkata,2024-10-10,22.8,74,3.7,20.9
Kolkata,2024-10-11,25.2,79,3.8,22.7
Kolkata,2024-10-12,27.9,86,9.6,29.7
Kolkata,2024-10-13,28.0,50,6.8,25.1
Kolkata,2024-10-14,17.4,82,8.6,17.4
Kolkata,2024-10-15,28.9,71,12.7,30.8
Kolkata,2024-10-16,42.2,80,5.3,41.1
Kolkata,2024-10-17,29.4,81,6.1,29.0
Kolkata,2024-10-18,34.1,69,3.3,35.6
Kolkata,2024-10-19,22.1,32,4.9,20.5
Kolkata,2024-10-20,19.6,53,3.5,19.8
Kolkata,2024-10-21,44.9,54,5.4,45.0
Kolkata,2024-10-22,16.3,71,9.1,17.4
Kolkata,2024-10-23,28.0,79,11.4,27.6
Kolkata,2024-10-24,26.4,46,7.8,23.7
Kolkata,2024-10-25,18.9,53,12.0,21.2
Kolkata,2024-10-26,21.3,69,12.1,22.5
Kolkata,2024-10-27,30.4,83,11.4,29.8
Kolkata,2024-10-28,21.7,39,5.5,24.0
Kolkata,2024-10-29,36.1,57,2.3,35.0
Kolkata,2024-10-30,31.3,73,12.0,34.0
Kolkata,2024-10-31,42.7,33,13.3,41.6
Kolkata,2024-11-01,25.3,90,8.5,26.9
Kolkata,2024-11-02,42.6,73,8.5,39.8
Kolkata,2024-11-03,24.9,54,6.0,22.6
Kolkata,2024-11-04,38.8,84,8.7,37.6
Kolkata,2024-11-05,42.5,42,12.9,42.3
Kolkata,2024-11-06,27.0,54,5.9,27.3
Kolkata,2024-11-07,29.5,62,8.4,31.4
Kolkata,2024-11-08,43.5,63,8.4,43.9
Kolkata,2024-11-09,35.3,64,2.2,36.0
Kolkata,2024-11-10,42.3,75,11.2,39.4
Kolkata,2024-11-11,43.9,66,2.7,44.5
Kolkata,2024-11-12,24.7,53,11.6,26.8
Kolkata,2024-11-13,35.5,62,11.8,33.9
Kolkata,2024-11-14,36.2,89,11.3,38.5
Kolkata,2024-11-15,42.5,60,8.9,44.3
Kolkata,2024-11-16,16.9,73,8.3,18.8
Kolkata,2024-11-17,23.7,39,10.6,24.6
Kolkata,2024-11-18,37.3,71,10.8,37.9
Kolkata,2024-11-19,40.5,67,6.4,41.2
Kolkata,2024-11-20,34.1,44,10.2,33.5
Kolkata,2024-11-21,26.0,73,5.0,26.6
Kolkata,2024-11-22,26.3,83,11.8,27.0
Kolkata,2024-11-23,31.9,76,7.9,31.8
Kolkata,2024-11-24,34.7,41,2.5,35.0
Kolkata,2024-11-25,19.4,81,2.0,19.9
Kolkata,2024-11-26,42.4,32,10.8,39.6
Kolkata,2024-11-27,29.0,73,10.2,26.6
Kolkata,2024-11-28,44.0,36,3.6,43.6
Kolkata,2024-11-29,25.3,31,6.9,26.2
Kolkata,2024-11-30,18.8,56,9.0,17.1
Kolkata,2024-12-01,40.9,63,13.7,38.7
Kolkata,2024-12-02,21.0,35,14.2,20.7
Kolkata,2024-12-03,21.0,63,2.6,22.4
Kolkata,2024-12-04,24.5,61,9.8,23.6
Kolkata,2024-12-05,42.2,37,8.2,44.8
Kolkata,2024-12-06,35.2,73,10.7,37.9
Kolkata,2024-12-07,38.6,35,9.7,36.5
Kolkata,2024-12-08,28.8,56,12.6,29.7
Kolkata,2024-12-09,22.0,76,14.4,22.4
Kolkata,2024-12-10,26.3,38,13.2,23.9
Kolkata,2024-12-11,37.3,60,8.8,38.6
Kolkata,2024-12-12,21.3,81,8.0,21.7
Kolkata,2024-12-13,16.8,81,13.4,18.6
Kolkata,2024-12-14,29.7,46,2.5,27.7
Kolkata,2024-12-15,43.9,70,2.7,43.9
Kolkata,2024-12-16,17.9,75,13.6,16.6
Kolkata,2024-12-17,21.1,34,7.1,22.9
Kolkata,2024-12-18,15.4,48,3.8,15.0
Kolkata,2024-12-19,42.0,46,7.2,42.0
Kolkata,2024-12-20,21.8,74,12.4,19.7
Kolkata,2024-12-21,15.2,69,3.8,15.0
Kolkata,2024-12-22,18.4,33,6.1,18.5
Kolkata,2024-12-23,27.9,69,11.8,26.6
Kolkata,2024-12-24,36.3,51,7.0,35.6
Kolkata,2024-12-25,24.6,45,9.6,27.5
Kolkata,2024-12-26,40.4,68,12.6,38.4
Kolkata,2024-12-27,28.7,43,5.6,25.7
Kolkata,2024-12-28,26.0,36,12.2,27.5
Kolkata,2024-12-29,17.0,51,9.8,19.7
Kolkata,2024-12-30,15.7,48,5.8,18.4
Kolkata,2024-12-31,17.7,35,13.5,19.6
Kolkata,2025-01-01,23.8,77,6.7,22.0
Kolkata,2025-01-02,21.1,49,11.0,23.9
Kolkata,2025-01-03,32.7,32,3.4,34.5
Kolkata,2025-01-04,21.9,52,11.8,20.4
Kolkata,2025-01-05,18.4,46,15.0,18.7
Kolkata,2025-01-06,15.2,35,4.7,15.0
Kolkata,2025-01-07,22.5,52,5.2,22.0
Kolkata,2025-01-08,33.1,30,14.4,31.1
Kolkata,2025-01-09,32.6,70,14.3,34.4
Kolkata,2025-01-10,20.0,43,14.8,19.8
Kolkata,2025-01-11,28.0,59,8.7,28.1
Kolkata,2025-01-12,22.3,76,5.8,24.4
Kolkata,2025-01-13,31.8,47,6.9,29.9
Kolkata,2025-01-14,25.5,57,14.0,26.3
Kolkata,2025-01-15,40.8,68,10.5,39.5
Kolkata,2025-01-16,36.8,67,13.5,38.3
Kolkata,2025-01-17,18.5,50,6.2,16.1
Kolkata,2025-01-18,32.6,63,3.5,33.7
Kolkata,2025-01-19,27.1,83,9.8,28.0
Kolkata,2025-01-20,22.9,62,5.6,25.3
Kolkata,2025-01-21,31.4,85,2.1,33.8
Kolkata,2025-01-22,43.7,46,4.6,40.8
Kolkata,2025-01-23,25.6,83,15.0,25.9
Kolkata,2025-01-24,31.5,59,8.3,29.6
Kolkata,2025-01-25,18.7,69,7.1,20.5
Kolkata,2025-01-26,36.0,88,3.7,36.2
Kolkata,2025-01-27,38.1,55,2.3,40.1
Kolkata,2025-01-28,21.0,75,2.2,19.3
Kolkata,2025-01-29,25.1,68,2.7,26.5
Kolkata,2025-01-30,37.8,58,5.1,39.0
Kolkata,2025-01-31,28.9,79,4.2,30.3
Kolkata,2025-02-01,18.5,63,4.9,16.2
Kolkata,2025-02-02,27.8,62,10.6,28.3
Kolkata,2025-02-03,27.1,51,15.0,30.1
Kolkata,2025-02-04,35.6,33,14.6,35.6
Kolkata,2025-02-05,37.2,65,4.7,38.3
Kolkata,2025-02-06,41.0,88,3.1,38.0
Kolkata,2025-02-07,43.3,56,6.4,45.0
Kolkata,2025-02-08,22.1,85,10.6,21.8
Kolkata,2025-02-09,18.1,53,8.4,18.6
Kolkata,2025-02-10,37.8,40,5.0,36.7
Kolkata,2025-02-11,27.8,64,12.8,25.8
Kolkata,2025-02-12,43.9,34,6.7,44.0
Kolkata,2025-02-13,20.6,47,14.8,21.8
Kolkata,2025-02-14,24.8,80,12.7,26.3
Kolkata,2025-02-15,29.2,81,12.5,27.5
Kolkata,2025-02-16,22.6,59,7.3,20.7
Kolkata,2025-02-17,31.8,83,14.4,34.2
Kolkata,2025-02-18,43.0,64,10.3,40.2
Kolkata,2025-02-19,18.6,35,4.8,18.2
Kolkata,2025-02-20,29.8,83,8.8,28.2
Kolkata,2025-02-21,35.4,32,4.2,34.5
Kolkata,2025-02-22,38.6,84,7.2,35.9
Kolkata,2025-02-23,44.0,30,14.2,44.6
Kolkata,2025-02-24,19.1,56,11.2,17.5
Kolkata,2025-02-25,26.3,40,13.3,28.6
Kolkata,2025-02-26,20.7,51,3.7,22.0
Kolkata,2025-02-27,37.2,60,13.6,35.8
Kolkata,2025-02-28,44.4,67,4.6,43.4
Kolkata,2025-03-01,43.7,78,12.7,42.3
Kolkata,2025-03-02,29.7,69,5.2,30.4
Kolkata,2025-03-03,44.5,83,9.8,41.6
Kolkata,2025-03-04,15.8,54,8.7,18.3
Kolkata,2025-03-05,28.4,65,11.8,30.1
Kolkata,2025-03-06,35.6,48,2.4,36.7
Kolkata,2025-03-07,42.3,31,12.7,44.3
Kolkata,2025-03-08,41.5,79,6.2,44.3
Kolkata,2025-03-09,40.1,45,14.0,41.2
Kolkata,2025-03-10,44.4,62,13.4,45.0
Kolkata,2025-03-11,19.8,58,11.5,19.5
Kolkata,2025-03-12,28.9,84,12.1,29.5
Kolkata,2025-03-13,37.3,76,8.4,39.6
Kolkata,2025-03-14,30.2,47,6.2,30.4
Kolkata,2025-03-15,18.4,45,5.8,19.8
Kolkata,2025-03-16,37.3,47,11.3,38.4
Kolkata,2025-03-17,29.4,40,2.4,29.3
Kolkata,2025-03-18,35.8,65,14.7,34.1
Kolkata,2025-03-19,31.7,61,14.9,32.4
Kolkata,2025-03-20,41.7,88,7.6,44.2
Kolkata,2025-03-21,42.8,70,4.4,43.7
Kolkata,2025-03-22,16.5,75,5.7,15.9
Kolkata,2025-03-23,40.1,80,10.6,41.6
Kolkata,2025-03-24,15.4,57,15.0,15.0
Kolkata,2025-03-25,23.4,36,7.4,24.2
Kolkata,2025-03-26,35.9,41,9.6,37.6
Kolkata,2025-03-27,23.7,50,4.1,21.1
Kolkata,2025-03-28,30.2,74,8.2,28.8
Kolkata,2025-03-29,40.0,45,10.8,41.8
Kolkata,2025-03-30,18.4,33,14.7,21.0
Kolkata,2025-03-31,18.8,81,11.0,18.7
Kolkata,2025-04-01,43.9,66,2.9,42.5
Kolkata,2025-04-02,24.8,38,4.1,23.0
Kolkata,2025-04-03,30.5,43,5.1,32.5
Kolkata,2025-04-04,35.5,78,4.2,37.0
Kolkata,2025-04-05,30.5,35,7.3,32.8
Kolkata,2025-04-06,33.8,41,3.3,36.3
Kolkata,2025-04-07,20.5,38,2.8,21.6
Kolkata,2025-04-08,34.0,71,6.8,32.8
Kolkata,2025-04-09,22.0,74,9.9,24.2
Kolkata,2025-04-10,32.1,68,7.7,34.7
Kolkata,2025-04-11,20.1,78,14.9,17.5
Kolkata,2025-04-12,41.3,46,10.0,44.2
Kolkata,2025-04-13,41.2,77,9.1,38.8
Kolkata,2025-04-14,20.4,78,15.0,18.3
Kolkata,2025-04-15,38.4,76,3.9,41.1
Kolkata,2025-04-16,30.0,76,11.5,27.2
Kolkata,2025-04-17,41.0,35,10.1,40.5
Kolkata,2025-04-18,40.5,70,13.1,40.5
Kolkata,2025-04-19,36.1,44,11.6,37.4
Kolkata,2025-04-20,34.8,74,10.1,36.2
Kolkata,2025-04-21,39.0,86,9.9,40.2
Kolkata,2025-04-22,41.1,34,12.4,40.0
Kolkata,2025-04-23,15.5,52,4.0,16.3
Kolkata,2025-04-24,38.6,31,3.7,36.9
Kolkata,2025-04-25,24.0,69,14.8,22.2
Kolkata,2025-04-26,37.0,37,8.9,38.1
Kolkata,2025-04-27,32.9,30,2.4,35.6
Kolkata,2025-04-28,17.3,56,7.3,19.7
Kolkata,2025-04-29,25.2,80,3.7,26.0
Kolkata,2025-04-30,32.1,36,7.1,31.5
Kolkata,2025-05-01,22.2,74,9.5,23.8
Kolkata,2025-05-02,39.8,31,10.4,42.7
Kolkata,2025-05-03,22.4,80,4.8,25.0
Kolkata,2025-05-04,33.1,34,3.2,34.7
Kolkata,2025-05-05,18.9,78,12.4,21.5
Kolkata,2025-05-06,22.0,32,2.4,20.5
Kolkata,2025-05-07,36.3,84,10.2,34.3
Kolkata,2025-05-08,18.4,80,12.9,21.2
Kolkata,2025-05-09,22.8,64,4.2,20.8
Kolkata,2025-05-10,15.5,36,9.2,15.0
Kolkata,2025-05-11,27.2,89,4.1,27.6
Kolkata,2025-05-12,30.7,72,4.9,31.5
Kolkata,2025-05-13,39.3,78,5.0,40.6
Kolkata,2025-05-14,36.5,62,9.8,34.1
Kolkata,2025-05-15,39.1,61,4.4,39.4
Kolkata,2025-05-16,30.6,64,13.2,30.6
Kolkata,2025-05-17,20.1,70,11.7,21.1
Kolkata,2025-05-18,32.2,32,11.7,32.3
Kolkata,2025-05-19,41.9,39,4.5,41.4
Kolkata,2025-05-20,20.3,46,11.8,22.5
Kolkata,2025-05-21,22.1,66,6.6,20.5
Kolkata,2025-05-22,17.9,79,4.6,18.7
Kolkata,2025-05-23,17.2,48,2.7,16.2
Kolkata,2025-05-24,20.7,66,10.1,21.0
Kolkata,2025-05-25,37.6,87,6.4,37.5
Kolkata,2025-05-26,21.6,65,4.7,18.7
Kolkata,2025-05-27,15.4,78,8.5,15.2
Kolkata,2025-05-28,17.3,37,5.2,17.6
Kolkata,2025-05-29,25.7,43,4.3,28.5
Kolkata,2025-05-30,30.9,86,7.7,32.9
Kolkata,2025-05-31,41.7,38,11.4,40.8
Kolkata,2025-06-01,43.0,73,5.6,40.2
Kolkata,2025-06-02,34.2,81,5.8,35.4
Kolkata,2025-06-03,29.2,70,4.5,32.0
Kolkata,2025-06-04,32.9,56,13.4,30.9
Kolkata,2025-06-05,19.0,41,4.2,18.3
Kolkata,2025-06-06,21.2,83,2.5,19.8
Kolkata,2025-06-07,29.6,50,10.3,31.4
Kolkata,2025-06-08,38.0,67,7.4,39.8
Kolkata,2025-06-09,37.3,50,5.1,37.6
Kolkata,2025-06-10,33.1,38,8.5,32.7
Kolkata,2025-06-11,32.5,35,8.0,30.0
Kolkata,2025-06-12,18.5,53,10.5,20.6
Kolkata,2025-06-13,32.5,62,9.3,31.6
Kolkata,2025-06-14,27.3,51,13.4,27.9
Kolkata,2025-06-15,15.3,47,6.0,15.0
Kolkata,2025-06-16,36.2,86,3.7,33.8
Kolkata,2025-06-17,26.1,70,8.5,26.3
Kolkata,2025-06-18,42.5,38,5.0,41.9
Kolkata,2025-06-19,16.5,50,4.5,18.0
Kolkata,2025-06-20,40.1,80,2.8,39.2
Kolkata,2025-06-21,37.0,77,9.0,38.1
Kolkata,2025-06-22,19.6,69,4.7,20.1
Kolkata,2025-06-23,36.3,75,10.1,38.4
Kolkata,2025-06-24,30.4,40,3.9,29.4
Kolkata,2025-06-25,27.3,34,14.3,28.4
Kolkata,2025-06-26,17.0,78,11.1,15.3
Kolkata,2025-06-27,20.9,55,4.3,20.2
Kolkata,2025-06-28,37.1,89,14.6,38.3
Chennai,2024-06-28,41.0,51,10.8,43.7
Chennai,2024-06-29,21.7,48,14.5,24.0
Chennai,2024-06-30,27.7,59,4.5,26.2
Chennai,2024-07-01,37.5,62,14.0,39.5
Chennai,2024-07-02,20.9,78,3.9,18.8
Chennai,2024-07-03,24.7,53,6.1,26.7
Chennai,2024-07-04,24.0,89,13.0,26.8
Chennai,2024-07-05,23.3,35,7.5,21.5
Chennai,2024-07-06,20.2,58,2.0,22.5
Chennai,2024-07-07,33.7,51,10.1,32.1
Chennai,2024-07-08,37.0,66,14.5,35.7
Chennai,2024-07-09,18.0,70,11.4,17.2
Chennai,2024-07-10,28.8,49,14.8,28.6
Chennai,2024-07-11,40.0,62,9.8,41.9
Chennai,2024-07-12,19.9,86,7.8,21.8
Chennai,2024-07-13,30.0,78,4.3,28.0
Chennai,2024-07-14,25.9,32,13.9,26.7
Chennai,2024-07-15,15.2,79,6.1,15.0
Chennai,2024-07-16,27.5,35,2.9,28.3
Chennai,2024-07-17,19.0,63,3.0,18.4
Chennai,2024-07-18,43.9,70,2.9,44.0
Chennai,2024-07-19,35.9,49,10.6,38.6
Chennai,2024-07-20,22.4,57,4.1,19.8
Chennai,2024-07-21,23.9,33,7.4,26.6
Chennai,2024-07-22,19.6,41,7.6,17.8
Chennai,2024-07-23,16.8,54,7.8,19.7
Chennai,2024-07-24,25.4,34,4.4,25.2
Chennai,2024-07-25,44.4,72,4.6,41.8
Chennai,2024-07-26,23.5,69,5.4,22.5
Chennai,2024-07-27,44.7,64,5.0,45.0
Chennai,2024-07-28,31.0,74,11.8,29.7
Chennai,2024-07-29,28.9,36,13.6,30.3
Chennai,2024-07-30,26.2,31,12.0,24.3
Chennai,2024-07-31,24.3,85,11.0,23.8
Chennai,2024-08-01,30.2,85,4.4,28.5
Chennai,2024-08-02,34.7,60,3.3,37.6
Chennai,2024-08-03,25.8,34,4.3,27.1
Chennai,2024-08-04,22.7,44,13.2,25.3
Chennai,2024-08-05,41.8,57,6.1,44.2
Chennai,2024-08-06,21.2,52,5.4,22.8
Chennai,2024-08-07,20.2,53,5.3,18.9
Chennai,2024-08-08,30.6,36,3.2,31.5
Chennai,2024-08-09,33.4,70,11.7,32.8
Chennai,2024-08-10,27.7,37,7.7,29.6
Chennai,2024-08-11,26.4,41,8.0,28.0
Chennai,2024-08-12,32.4,55,2.6,29.4
Chennai,2024-08-13,20.8,44,2.5,19.7
Chennai,2024-08-14,21.8,66,5.8,22.8
Chennai,2024-08-15,42.6,49,8.1,39.7
Chennai,2024-08-16,33.6,90,7.3,36.4
Chennai,2024-08-17,18.9,64,13.1,16.4
Chennai,2024-08-18,40.2,75,10.2,41.9
Chennai,2024-08-19,17.8,90,4.4,15.7
Chennai,2024-08-20,27.5,71,7.9,26.2
Chennai,2024-08-21,37.6,67,10.5,39.8
Chennai,2024-08-22,41.4,49,9.6,42.9
Chennai,2024-08-23,43.3,40,14.9,42.0
Chennai,2024-08-24,38.0,67,14.9,37.0
Chennai,2024-08-25,37.9,34,12.7,37.3
Chennai,2024-08-26,40.6,52,9.2,41.9
Chennai,2024-08-27,26.8,81,8.3,29.6
Chennai,2024-08-28,38.4,59,11.7,38.0
Chennai,2024-08-29,16.1,34,12.0,15.0
Chennai,2024-08-30,17.8,48,9.7,20.7
Chennai,2024-08-31,33.9,79,13.4,36.6
Chennai,2024-09-01,29.9,54,6.2,29.1
Chennai,2024-09-02,19.2,61,11.7,20.8
Chennai,2024-09-03,26.7,41,6.0,26.0
Chennai,2024-09-04,27.8,54,3.4,26.7
Chennai,2024-09-05,38.2,44,11.0,36.6
Chennai,2024-09-06,41.0,31,13.9,38.2
Chennai,2024-09-07,15.8,78,5.7,15.3
Chennai,2024-09-08,44.3,50,8.3,42.3
Chennai,2024-09-09,20.2,85,4.3,19.8
Chennai,2024-09-10,23.0,51,15.0,20.2
Chennai,2024-09-11,31.3,76,10.1,28.9
Chennai,2024-09-12,25.7,66,11.9,27.8
Chennai,2024-09-13,42.1,83,14.9,40.0
Chennai,2024-09-14,41.8,58,10.5,39.4
Chennai,2024-09-15,40.1,52,6.3,39.1
Chennai,2024-09-16,43.5,90,3.9,44.2
Chennai,2024-09-17,35.9,72,4.9,38.1
Chennai,2024-09-18,32.1,67,5.2,29.2
Chennai,2024-09-19,35.8,54,8.5,37.8
Chennai,2024-09-20,21.7,48,2.8,18.9
Chennai,2024-09-21,25.9,61,6.1,25.6
Chennai,2024-09-22,17.8,40,4.2,16.9
Chennai,2024-09-23,40.9,50,10.2,40.4
Chennai,2024-09-24,29.3,38,4.6,28.3
Chennai,2024-09-25,17.8,69,12.2,17.4
Chennai,2024-09-26,42.2,80,10.6,43.1
Chennai,2024-09-27,31.1,83,11.6,28.7
Chennai,2024-09-28,26.7,39,4.1,27.6
Chennai,2024-09-29,43.5,50,9.5,40.8
Chennai,2024-09-30,23.1,40,4.2,23.9
Chennai,2024-10-01,22.5,62,12.4,24.6
Chennai,2024-10-02,42.4,73,12.0,44.9
Chennai,2024-10-03,44.6,40,12.0,45.0
Chennai,2024-10-04,24.7,64,7.5,24.6
Chennai,2024-10-05,39.6,67,5.1,41.8
Chennai,2024-10-06,21.0,31,14.6,23.8
Chennai,2024-10-07,33.2,42,4.2,34.7
Chennai,2024-10-08,35.3,65,8.5,36.4
Chennai,2024-10-09,30.8,74,14.2,31.0
